"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2022","75.68","76.83","76.83","75.22","","-1.50%"
"06/29/2022","76.83","78.26","78.26","76.74","","-2.11%"
"06/28/2022","78.49","78.26","78.87","77.77","","0.29%"
"06/27/2022","78.26","77.60","79.08","77.07","","0.95%"
"06/24/2022","77.52","75.20","77.52","75.03","","3.42%"
"06/23/2022","74.96","74.68","75.55","73.45","","0.39%"
"06/22/2022","74.67","75.11","75.11","72.79","","-0.59%"
"06/21/2022","75.11","74.99","75.72","74.12","","0.21%"
"06/20/2022","74.95","73.70","75.53","73.37","","1.70%"
"06/17/2022","73.70","71.18","74.26","71.08","","3.51%"
"06/16/2022","71.20","74.02","74.31","71.09","","-3.61%"
"06/15/2022","73.87","73.91","74.50","72.69","","-0.05%"
"06/14/2022","73.91","76.82","78.10","73.91","","-3.56%"
"06/13/2022","76.64","81.01","81.01","76.16","","-5.38%"
"06/10/2022","81.00","82.98","82.98","80.92","","-2.39%"
"06/09/2022","82.98","85.59","85.59","82.68","","-3.08%"
"06/08/2022","85.62","83.86","85.84","83.85","","2.10%"
"06/07/2022","83.86","85.41","85.41","82.92","","-1.78%"
"06/03/2022","85.38","85.83","87.05","85.21","","-0.51%"
"06/02/2022","85.82","87.37","87.52","85.66","","-1.83%"
"06/01/2022","87.42","88.01","88.87","87.08","","-0.67%"
"05/31/2022","88.01","88.50","88.88","86.30","","-0.56%"
"05/30/2022","88.51","86.64","89.29","86.64","","2.32%"
"05/27/2022","86.50","82.27","86.71","82.24","","5.14%"
"05/25/2022","82.27","80.33","82.36","79.84","","2.61%"
"05/24/2022","80.18","82.99","83.29","79.85","","-3.39%"
"05/23/2022","82.99","83.97","85.01","82.86","","-1.17%"
"05/20/2022","83.97","83.25","85.09","83.25","","0.97%"
"05/19/2022","83.16","82.35","83.16","80.23","","0.76%"
"05/18/2022","82.53","82.89","84.30","81.79","","-0.41%"
"05/16/2022","82.87","83.41","83.60","82.32","","-0.66%"
"05/13/2022","83.42","79.56","83.46","79.56","","4.88%"
"05/12/2022","79.54","79.97","79.97","77.34","","-0.53%"
"05/11/2022","79.96","79.52","80.19","77.99","","0.57%"
"05/10/2022","79.51","78.02","79.54","77.29","","1.91%"
"05/09/2022","78.02","83.15","83.15","78.02","","-6.16%"
"05/06/2022","83.14","84.48","84.48","82.09","","-1.66%"
"05/05/2022","84.54","84.66","87.36","84.37","","0.09%"
"05/04/2022","84.46","85.52","85.73","83.70","","-1.18%"
"05/03/2022","85.47","84.79","86.01","84.22","","0.79%"
"05/02/2022","84.80","88.58","88.58","82.80","","-4.30%"
"04/29/2022","88.61","86.53","89.33","86.53","","2.65%"
"04/28/2022","86.32","84.75","87.71","84.75","","1.85%"
"04/27/2022","84.75","86.48","86.48","83.92","","-2.07%"
"04/26/2022","86.54","87.71","88.41","86.54","","-1.30%"
"04/25/2022","87.68","89.18","89.18","86.40","","-1.68%"
"04/22/2022","89.18","89.53","89.69","88.25","","-0.91%"
"04/21/2022","90.00","89.86","90.94","88.89","","0.20%"
"04/20/2022","89.82","88.81","90.60","87.79","","1.11%"
"04/19/2022","88.83","90.00","90.52","88.06","","-1.26%"
"04/13/2022","89.96","90.25","90.74","89.44","","-0.45%"
"04/12/2022","90.37","89.20","90.55","88.37","","0.74%"
"04/11/2022","89.71","90.56","91.13","88.69","","-0.94%"
"04/08/2022","90.56","89.24","91.16","89.24","","1.49%"
"04/07/2022","89.23","90.40","90.65","88.77","","-1.21%"
"04/06/2022","90.32","93.57","93.57","89.65","","-3.55%"
"04/05/2022","93.64","96.68","96.68","93.64","","-3.11%"
"04/04/2022","96.65","96.76","97.24","96.18","","-0.11%"
"04/01/2022","96.76","100.35","100.35","96.69","","-3.63%"
"03/31/2022","100.40","102.05","102.40","100.40","","-1.62%"
"03/30/2022","102.05","104.57","104.63","101.77","","-2.40%"
"03/29/2022","104.56","101.63","105.46","101.63","","2.89%"
"03/28/2022","101.62","102.83","102.83","100.52","","-1.17%"
"03/25/2022","102.82","102.51","104.97","102.51","","0.31%"
"03/24/2022","102.50","104.37","104.46","101.53","","-1.74%"
"03/23/2022","104.31","105.53","106.69","103.79","","-1.20%"
"03/22/2022","105.58","105.84","106.16","104.56","","-0.25%"
"03/21/2022","105.84","106.41","107.24","104.95","","-0.39%"
"03/18/2022","106.25","106.51","107.53","105.20","","-0.21%"
"03/17/2022","106.47","107.18","109.02","105.97","","-0.63%"
"03/16/2022","107.15","101.54","107.15","101.54","","5.54%"
"03/15/2022","101.53","103.53","103.53","99.90","","-1.96%"
"03/14/2022","103.56","103.04","103.63","101.44","","0.49%"
"03/11/2022","103.05","101.60","104.53","100.87","","1.34%"
"03/10/2022","101.69","103.77","105.54","101.69","","-1.89%"
"03/09/2022","103.65","97.48","103.82","97.48","","6.36%"
"03/08/2022","97.45","98.52","100.77","96.75","","-1.09%"
"03/07/2022","98.52","101.75","101.75","96.25","","-3.19%"
"03/04/2022","101.77","105.01","105.49","101.77","","-3.09%"
"03/03/2022","105.01","106.94","107.69","104.79","","-1.78%"
"03/02/2022","106.91","106.92","109.27","106.36","","-0.04%"
"03/01/2022","106.95","107.78","108.58","104.70","","-0.68%"
"02/28/2022","107.68","104.99","107.68","103.17","","2.54%"
"02/25/2022","105.01","101.02","106.06","101.02","","3.97%"
"02/24/2022","101.00","103.50","103.50","96.92","","-2.44%"
"02/23/2022","103.53","103.68","105.16","102.98","","-0.16%"
