"Date","Price","Open","High","Low","Vol.","Change %"
"01/25/2023","0.98","0.98","1.03","0.95","714.67K","-0.76%"
"01/24/2023","0.99","1.02","1.02","0.93","325.79K","0.00%"
"01/23/2023","0.99","1.00","1.00","0.96","720.68K","-1.88%"
"01/20/2023","1.01","1.01","1.03","0.99","742.12K","0.00%"
"01/19/2023","1.01","0.99","1.04","0.99","659.07K","2.43%"
"01/18/2023","0.99","1.04","1.04","0.98","571.75K","-1.40%"
"01/17/2023","1.00","0.96","1.05","0.96","969.62K","5.32%"
"01/16/2023","0.95","0.94","0.96","0.94","245.76K","0.00%"
"01/13/2023","0.95","0.93","0.96","0.93","540.73K","1.56%"
"01/12/2023","0.93","1.00","1.00","0.93","437.22K","-2.15%"
"01/11/2023","0.95","1.00","1.03","0.95","743.17K","-4.18%"
"01/10/2023","0.99","1.02","1.05","0.97","689.51K","-2.74%"
"01/09/2023","1.02","1.06","1.06","1.02","1.18M","-3.22%"
"01/06/2023","1.05","1.04","1.07","1.00","1.43M","0.00%"
"01/05/2023","1.05","1.06","1.13","1.05","839.08K","0.00%"
"01/04/2023","1.06","1.14","1.14","1.02","1.44M","-5.61%"
"01/03/2023","1.12","1.18","1.18","1.07","7.14M","-6.42%"
"01/02/2023","1.20","1.22","1.29","1.14","8.63M","2.13%"
"12/30/2022","1.17","1.18","1.20","1.13","1.99M","-1.34%"
"12/29/2022","1.19","1.11","1.20","1.11","1.28M","7.69%"
"12/28/2022","1.11","1.16","1.16","1.10","1.62M","-6.36%"
"12/27/2022","1.18","1.24","1.31","1.16","2.08M","-5.14%"
"12/23/2022","1.24","1.14","1.25","1.10","2.36M","10.19%"
"12/22/2022","1.13","1.13","1.16","1.09","1.70M","1.26%"
"12/21/2022","1.12","1.15","1.18","1.08","2.07M","-6.22%"
"12/20/2022","1.19","1.14","1.19","1.13","1.63M","-0.75%"
"12/19/2022","1.20","1.17","1.28","1.10","4.42M","6.58%"
"12/16/2022","1.12","0.95","1.20","0.92","17.87M","17.57%"
"12/15/2022","0.96","1.00","1.02","0.95","2.81M","-4.59%"
"12/14/2022","1.00","1.06","1.11","1.00","1.92M","-9.73%"
"12/13/2022","1.11","1.13","1.13","1.02","4.17M","1.65%"
"12/12/2022","1.09","1.16","1.21","1.06","3.24M","-5.70%"
"12/09/2022","1.16","1.05","1.19","1.05","4.84M","9.45%"
"12/08/2022","1.06","1.08","1.12","1.05","1.75M","0.57%"
"12/07/2022","1.05","1.08","1.15","1.05","3.15M","-0.85%"
"12/06/2022","1.06","1.08","1.09","1.03","3.70M","-2.30%"
"12/05/2022","1.09","1.07","1.12","1.02","3.31M","3.53%"
"12/02/2022","1.05","1.00","1.10","0.99","4.92M","5.80%"
"12/01/2022","0.99","0.95","1.09","0.90","7.56M","4.42%"
"11/30/2022","0.95","0.92","0.99","0.90","1.88M","4.34%"
"11/29/2022","0.91","0.95","0.95","0.91","1.02M","-2.67%"
"11/28/2022","0.94","0.98","0.98","0.93","1.08M","-3.66%"
"11/25/2022","0.97","1.09","1.09","0.94","3.77M","-13.35%"
"11/24/2022","1.12","0.99","1.17","0.96","3.86M","17.71%"
"11/23/2022","0.95","0.96","1.04","0.95","1.16M","-1.91%"
"11/22/2022","0.97","1.07","1.07","0.96","1.39M","-5.00%"
"11/21/2022","1.02","1.06","1.07","0.97","3.49M","-8.76%"
"11/18/2022","1.12","1.14","1.15","1.10","1.34M","-2.27%"
"11/17/2022","1.14","1.15","1.17","1.09","1.65M","-0.78%"
"11/16/2022","1.15","1.15","1.15","1.13","1.04M","-1.20%"
"11/15/2022","1.17","1.14","1.17","1.11","1.50M","1.57%"
"11/14/2022","1.15","1.17","1.19","1.13","1.86M","-1.03%"
"11/11/2022","1.16","1.17","1.23","1.13","2.77M","-1.53%"
"11/10/2022","1.18","1.22","1.29","1.11","5.47M","-12.59%"
"11/09/2022","1.35","1.40","1.48","1.33","1.63M","-1.89%"
"11/08/2022","1.38","1.40","1.40","1.35","845.50K","0.00%"
"11/07/2022","1.38","1.39","1.39","1.36","824.01K","-0.58%"
"11/04/2022","1.38","1.49","1.49","1.36","2.67M","-6.36%"
"11/03/2022","1.48","1.33","1.53","1.33","3.45M","9.98%"
"11/02/2022","1.34","1.35","1.39","1.33","1.23M","1.51%"
"11/01/2022","1.32","1.31","1.38","1.31","1.36M","2.72%"
"10/31/2022","1.29","1.25","1.34","1.24","2.53M","5.23%"
"10/28/2022","1.22","1.23","1.25","1.21","928.78K","-0.57%"
